SBID,OBS_FREQ,FIELD_NME,BEM,R_HMS,DEC_DMS,DTEOBS,DTEEND,NINT,BMJ,BMIN,BP
45585,887.5,VAST_1135-62,7,11:48:07.567,-60:53:02.440,2022-11-14 22:50:40.340,2022-11-14 23:02:36.977,72,16.45342620285755,11.38687110195498,-24.4661315442984
45585,887.5,VAST_1135-62,8,11:48:34.145,-61:55:58.120,2022-11-14 22:50:40.340,2022-11-14 23:02:36.977,72,16.68572113630957,11.369964149784252,-24.4231780820303
45585,887.5,VAST_1135-62,9,11:49:02.890,-62:58:52.680,2022-11-14 22:50:40.340,2022-11-14 23:02:36.977,72,16.561944596394433,11.432963907256788,-25.3968231760863
45585,887.5,VAST_1135-62,10,11:49:34.068,-64:01:47.420,2022-11-14 22:50:40.340,2022-11-14 23:02:36.977,72,16.807390776717803,11.40720762046176,-25.2540537632972
45585,887.5,VAST_1135-62,11,11:39:58.488,-64:04:07.900,2022-11-14 22:50:40.340,2022-11-14 23:02:36.977,72,16.719874770938976,11.394354387734676,-22.2718540908438
45585,887.5,VAST_1135-62,12,11:30:22.200,-64:04:07.900,2022-11-14 22:50:40.340,2022-11-14 23:02:36.977,72,16.63108795008558,11.368526365469844,-19.3488334306563
45585,887.5,VAST_1135-62,13,11:20:46.620,-64:01:47.420,2022-11-14 22:50:40.340,2022-11-14 23:02:36.977,72,16.53151881677112,11.32947863789058,-16.4253978671239
45585,887.5,VAST_1135-62,14,11:21:17.798,-62:58:52.680,2022-11-14 22:50:40.340,2022-11-14 23:02:36.977,72,16.265561793204995,11.32507950054894,-16.7353273397045
45585,887.5,VAST_1135-62,15,11:21:46.543,-61:55:58.120,2022-11-14 22:50:40.340,2022-11-14 23:02:36.977,72,16.26943788218574,11.3249883129543,-17.23811411755
45585,887.5,VAST_1135-62,16,11:14:17.498,-59:45:59.760,2022-11-14 22:50:40.340,2022-11-14 23:02:36.977,72,16.042952369629692,11.206570877401392,-14.3896926870672
45585,887.5,VAST_1135-62,17,11:22:37.769,-59:50:04.490,2022-11-14 22:50:40.340,2022-11-14 23:02:36.977,72,16.05799526477623,11.302834991011812,-16.6439558742232
45585,887.5,VAST_1135-62,18,11:30:59.340,-59:52:06.960,2022-11-14 22:50:40.340,2022-11-14 23:02:36.977,72,16.120996634835503,11.33563722704593,-19.243756031229
45585,887.5,VAST_1135-62,19,11:39:21.348,-59:52:06.960,2022-11-14 22:50:40.340,2022-11-14 23:02:36.977,72,16.193099813050083,11.378976538715676,-21.8904332698424
45585,887.5,VAST_1135-62,20,11:47:42.919,-59:50:04.490,2022-11-14 22:50:40.340,2022-11-14 23:02:36.977,72,16.23504832993685,11.401449505105752,-24.5203719133279
45585,887.5,VAST_1135-62,21,11:56:03.190,-59:45:59.760,2022-11-14 22:50:40.340,2022-11-14 23:02:36.977,72,16.320850608135203,11.449728947287548,-27.217795004361
45585,887.5,VAST_1135-62,22,11:56:44.093,-60:48:49.930,2022-11-14 22:50:40.340,2022-11-14 23:02:36.977,72,16.52910091229113,11.4168560695632,-27.2243645492185
45585,887.5,VAST_1135-62,23,11:57:28.190,-61:51:37.080,2022-11-14 22:50:40.340,2022-11-14 23:02:36.977,72,16.775366790477168,11.413698754879512,-27.2340724300325
45585,887.5,VAST_1135-62,24,11:58:15.862,-62:54:22.360,2022-11-14 22:50:40.340,2022-11-14 23:02:36.977,72,17.014727398752434,11.3911815363777,-27.2440956225163
45585,887.5,VAST_1135-62,25,11:59:07.548,-63:57:06.880,2022-11-14 22:50:40.340,2022-11-14 23:02:36.977,72,16.944551822521657,11.445881435065727,-28.2265904369303
45585,887.5,VAST_1135-62,26,12:00:03.775,-64:59:51.790,2022-11-14 22:50:40.340,2022-11-14 23:02:36.977,72,17.212571661773808,11.430518534234317,-28.2061121068155
45585,887.5,VAST_1135-62,27,11:50:07.999,-65:04:43.460,2022-11-14 22:50:40.340,2022-11-14 23:02:36.977,72,17.13019127497344,11.427354856933777,-25.169834109469
45585,887.5,VAST_1135-62,28,11:40:09.830,-65:07:09.550,2022-11-14 22:50:40.340,2022-11-14 23:02:36.977,72,17.01015008324767,11.391753786917905,-22.1301638334782
45585,887.5,VAST_1135-62,29,11:30:10.858,-65:07:09.550,2022-11-14 22:50:40.340,2022-11-14 23:02:36.977,72,16.903419274282175,11.352120974955792,-19.0987645125705
45585,887.5,VAST_1135-62,30,11:20:12.689,-65:04:43.460,2022-11-14 22:50:40.340,2022-11-14 23:02:36.977,72,16.784034572999733,11.310608387316888,-16.0776929692029
45585,887.5,VAST_1135-62,31,11:10:16.913,-64:59:51.790,2022-11-14 22:50:40.340,2022-11-14 23:02:36.977,72,16.76061964151957,11.20964860927026,-13.486603908451
45585,887.5,VAST_1135-62,32,11:11:13.140,-63:57:06.880,2022-11-14 22:50:40.340,2022-11-14 23:02:36.977,72,16.523112890057977,11.231686209420973,-13.8795817549957
45585,887.5,VAST_1135-62,33,11:12:04.826,-62:54:22.360,2022-11-14 22:50:40.340,2022-11-14 23:02:36.977,72,16.282861313412855,11.244948156556308,-14.2662932527732
45585,887.5,VAST_1135-62,34,11:12:52.498,-61:51:37.080,2022-11-14 22:50:40.340,2022-11-14 23:02:36.977,72,16.20547806668929,11.22862085555472,-14.8007711563742
45585,887.5,VAST_1135-62,35,11:13:36.595,-60:48:49.930,2022-11-14 22:50:40.340,2022-11-14 23:02:36.977,72,15.986697781784653,11.24123717460834,-15.1988980885268
45587,887.5,VAST_1224-62,0,12:20:21.538,-61:58:08.800,2022-11-14 23:41:26.044,2022-11-14 23:53:32.633,73,16.318800870807998,11.30939519550804,-19.5081142220638
45587,887.5,VAST_1224-62,1,12:29:17.772,-61:58:08.800,2022-11-14 23:41:26.044,2022-11-14 23:53:32.633,73,16.20711866736378,11.41251096601512,-22.2455803553494
45587,887.5,VAST_1224-62,2,12:20:11.933,-63:01:08.040,2022-11-14 23:41:26.044,2022-11-14 23:53:32.633,73,16.364980075905326,11.374912131190884,-19.197150937055
45587,887.5,VAST_1224-62,3,12:29:27.377,-63:01:08.040,2022-11-14 23:41:26.044,2022-11-14 23:53:32.633,73,16.440081615705814,11.39525562312018,-22.0788722203741
45587,887.5,VAST_1224-62,4,12:11:52.433,-60:53:02.440,2022-11-14 23:41:26.044,2022-11-14 23:53:32.633,73,15.992500816862425,11.300731794953172,-17.0850120540034
45587,887.5,VAST_1224-62,5,12:20:30.418,-60:55:08.870,2022-11-14 23:41:26.044,2022-11-14 23:53:32.633,73,16.319509472628972,11.305789790576869,-18.6023865405727
45587,887.5,VAST_1224-62,6,12:29:08.892,-60:55:08.870,2022-11-14 23:41:26.044,2022-11-14 23:53:32.633,73,16.390627356550826,11.354865349648572,-21.3270213051568
45587,887.5,VAST_1224-62,7,12:37:46.877,-60:53:02.440,2022-11-14 23:41:26.044,2022-11-14 23:53:32.633,73,16.459128477892474,11.398629994345512,-24.046854961642
45587,887.5,VAST_1224-62,8,12:38:13.457,-61:55:58.120,2022-11-14 23:41:26.044,2022-11-14 23:53:32.633,73,16.686096551133588,11.379786446503871,-23.9871154327548
45587,887.5,VAST_1224-62,9,12:38:42.202,-62:58:52.680,2022-11-14 23:41:26.044,2022-11-14 23:53:32.633,73,16.554147668001722,11.435138568122472,-24.9724567629252
45587,887.5,VAST_1224-62,10,12:39:13.380,-64:01:47.420,2022-11-14 23:41:26.044,2022-11-14 23:53:32.633,73,16.797034984869647,11.411462722752,-24.8138447210707
45587,887.5,VAST_1224-62,11,12:29:37.798,-64:04:07.900,2022-11-14 23:41:26.044,2022-11-14 23:53:32.633,73,16.69891700241133,11.384103906439597,-21.8623109821735
45587,887.5,VAST_1224-62,12,12:20:01.512,-64:04:07.900,2022-11-14 23:41:26.044,2022-11-14 23:53:32.633,73,16.6168762241544,11.364140326217328,-18.9183417138351
45587,887.5,VAST_1224-62,13,12:10:25.930,-64:01:47.420,2022-11-14 23:41:26.044,2022-11-14 23:53:32.633,73,16.526040407486423,11.328552780935617,-15.9799236660191
45587,887.5,VAST_1224-62,14,12:10:57.110,-62:58:52.680,2022-11-14 23:41:26.044,2022-11-14 23:53:32.633,73,16.290928263495886,11.347553657791188,-16.2932396265388
45587,887.5,VAST_1224-62,15,12:11:25.853,-61:55:58.120,2022-11-14 23:41:26.044,2022-11-14 23:53:32.633,73,16.31387942952851,11.235483975287195,-17.0835273745761
45587,887.5,VAST_1224-62,16,12:03:56.810,-59:45:59.760,2022-11-14 23:41:26.044,2022-11-14 23:53:32.633,73,16.037627896502496,11.205133690780116,-13.9567111855964
45587,887.5,VAST_1224-62,17,12:12:17.081,-59:50:04.490,2022-11-14 23:41:26.044,2022-11-14 23:53:32.633,73,16.05177579520422,11.298500560647684,-16.2104886114399
45587,887.5,VAST_1224-62,18,12:20:38.652,-59:52:06.960,2022-11-14 23:41:26.044,2022-11-14 23:53:32.633,73,16.116066524553478,11.332488144334464,-18.8074930847564
45587,887.5,VAST_1224-62,19,12:29:00.658,-59:52:06.960,2022-11-14 23:41:26.044,2022-11-14 23:53:32.633,73,16.18442539485761,11.37434645472577,-21.4365752348117
45587,887.5,VAST_1224-62,20,12:37:22.229,-59:50:04.490,2022-11-14 23:41:26.044,2022-11-14 23:53:32.633,73,16.22990294133984,11.400326671911587,-24.0832905419777
45587,887.5,VAST_1224-62,21,12:45:42.499,-59:45:59.760,2022-11-14 23:41:26.044,2022-11-14 23:53:32.633,73,16.3049332179609,11.44072687933296,-26.7856418308336
45587,887.5,VAST_1224-62,22,12:46:23.405,-60:48:49.930,2022-11-14 23:41:26.044,2022-11-14 23:53:32.633,73,16.520441143858523,11.418566995645056,-26.7621688243301
45587,887.5,VAST_1224-62,23,12:47:07.502,-61:51:37.080,2022-11-14 23:41:26.044,2022-11-14 23:53:32.633,73,16.758619682463145,11.406434442599917,-26.7892964948225
45587,887.5,VAST_1224-62,24,12:47:55.174,-62:54:22.360,2022-11-14 23:41:26.044,2022-11-14 23:53:32.633,73,17.004441238013303,11.392658849750507,-26.8217887860515
45587,887.5,VAST_1224-62,25,12:48:46.860,-63:57:06.880,2022-11-14 23:41:26.044,2022-11-14 23:53:32.633,73,16.94132587626311,11.458022435245333,-27.8013523620046
45587,887.5,VAST_1224-62,26,12:49:43.085,-64:59:51.790,2022-11-14 23:41:26.044,2022-11-14 23:53:32.633,73,17.21148254158936,11.443192126042824,-27.7757931855873
45587,887.5,VAST_1224-62,27,12:39:47.311,-65:04:43.460,2022-11-14 23:41:26.044,2022-11-14 23:53:32.633,73,17.1152067604536,11.424669232016807,-24.7390915046324
45587,887.5,VAST_1224-62,28,12:29:49.142,-65:07:09.550,2022-11-14 23:41:26.044,2022-11-14 23:53:32.633,73,17.012531089266265,11.39753582684892,-21.7159124861336
45587,887.5,VAST_1224-62,29,12:19:50.170,-65:07:09.550,2022-11-14 23:41:26.044,2022-11-14 23:53:32.633,73,16.913701120202315,11.365913910182508,-18.6837596908719
45587,887.5,VAST_1224-62,30,12:09:51.998,-65:04:43.460,2022-11-14 23:41:26.044,2022-11-14 23:53:32.633,73,16.77008684142972,11.301882514005923,-15.6339077506579
45587,887.5,VAST_1224-62,31,11:59:56.225,-64:59:51.790,2022-11-14 23:41:26.044,2022-11-14 23:53:32.633,73,16.765554774665954,11.21719888397448,-13.068873967579
45587,887.5,VAST_1224-62,32,12:00:52.450,-63:57:06.880,2022-11-14 23:41:26.044,2022-11-14 23:53:32.633,73,16.51633096041288,11.229383409915563,-13.4379576296094
45587,887.5,VAST_1224-62,33,12:01:44.138,-62:54:22.360,2022-11-14 23:41:26.044,2022-11-14 23:53:32.633,73,16.278243779968236,11.24652507737929,-13.8375162809786
45587,887.5,VAST_1224-62,34,12:02:31.807,-61:51:37.080,2022-11-14 23:41:26.044,2022-11-14 23:53:32.633,73,16.17498167601769,11.211732392418252,-14.3978246280009
45587,887.5,VAST_1224-62,35,12:03:15.905,-60:48:49.930,2022-11-14 23:41:26.044,2022-11-14 23:53:32.633,73,15.946900342277146,11.214940170103056,-14.7582638812626
