SBID,OBS_FREQ,FIELD_NAME,BEAM,RA_HMS,DEC_DMS,DATEOBS,DATEEND,BMAJ,BMIN,BPA
8641,864.5,RACS_0950-50A,10,10:00:55.462,-51:38:39.26,2019-05-04 05:55:38.554,2019-05-04 06:10:44.285,24.96,8.31,83.0
8641,864.5,RACS_0950-50A,11,09:54:09.305,-51:40:04.94,2019-05-04 05:55:38.554,2019-05-04 06:10:44.285,23.81,8.35,84.2
8641,864.5,RACS_0950-50A,12,09:47:23.002,-51:40:04.94,2019-05-04 05:55:38.554,2019-05-04 06:10:44.285,22.61,8.37,85.5
8641,864.5,RACS_0950-50A,13,09:40:36.842,-51:38:39.26,2019-05-04 05:55:38.554,2019-05-04 06:10:44.285,21.71,8.31,86.8
8641,864.5,RACS_0950-50A,14,09:40:50.539,-50:35:40.9898,2019-05-04 05:55:38.554,2019-05-04 06:10:44.285,22.01,8.35,86.2
8641,864.5,RACS_0950-50A,15,09:41:03.439,-49:32:43.1902,2019-05-04 05:55:38.554,2019-05-04 06:10:44.285,22.26,8.35,85.7
8641,864.5,RACS_0950-50A,16,09:35:14.714,-47:24:06.62,2019-05-04 05:55:38.554,2019-05-04 06:10:44.285,22.01,8.32,85.8
8641,864.5,RACS_0950-50A,17,09:41:27.098,-47:26:43.98,2019-05-04 05:55:38.554,2019-05-04 06:10:44.285,22.69,8.2,84.8
8641,864.5,RACS_0950-50A,18,09:47:39.77,-47:28:02.64,2019-05-04 05:55:38.554,2019-05-04 06:10:44.285,23.77,8.3,83.6
8641,864.5,RACS_0950-50A,19,09:53:52.536,-47:28:02.64,2019-05-04 05:55:38.554,2019-05-04 06:10:44.285,25.28,8.56,86.4
8641,864.5,RACS_0950-50A,20,10:00:05.208,-47:26:43.98,2019-05-04 05:55:38.554,2019-05-04 06:10:44.285,39.24,7.61,79.0
8641,864.5,RACS_0950-50A,21,10:06:17.592,-47:24:06.62,2019-05-04 05:55:38.554,2019-05-04 06:10:44.285,26.55,7.87,80.0
8641,864.5,RACS_0950-50A,22,10:06:36.713,-48:27:04.14,2019-05-04 05:55:38.554,2019-05-04 06:10:44.285,27.22,8.28,84.1
8641,864.5,RACS_0950-50A,23,10:06:56.957,-49:29:59.3498,2019-05-04 05:55:38.554,2019-05-04 06:10:44.285,26.89,8.55,84.3
8641,864.5,RACS_0950-50A,24,10:07:18.415,-50:32:53.52,2019-05-04 05:55:38.554,2019-05-04 06:10:44.285,26.62,8.55,84.7
8641,864.5,RACS_0950-50A,25,10:07:41.194,-51:35:47.9,2019-05-04 05:55:38.554,2019-05-04 06:10:44.285,25.65,8.39,81.5
8641,864.5,RACS_0950-50A,26,10:08:05.412,-52:38:43.7302,2019-05-04 05:55:38.554,2019-05-04 06:10:44.285,25.18,8.21,81.7
8641,864.5,RACS_0950-50A,27,10:01:10.025,-52:41:39.26,2019-05-04 05:55:38.554,2019-05-04 06:10:44.285,24.77,8.33,83.3
8641,864.5,RACS_0950-50A,28,09:54:14.162,-52:43:07.0702,2019-05-04 05:55:38.554,2019-05-04 06:10:44.285,23.75,8.3,84.7
8641,864.5,RACS_0950-50A,29,09:47:18.144,-52:43:07.0702,2019-05-04 05:55:38.554,2019-05-04 06:10:44.285,22.51,8.33,86.0
8641,864.5,RACS_0950-50A,30,09:40:22.282,-52:41:39.26,2019-05-04 05:55:38.554,2019-05-04 06:10:44.285,21.56,8.38,87.3
8641,864.5,RACS_0950-50A,31,09:33:26.894,-52:38:43.7302,2019-05-04 05:55:38.554,2019-05-04 06:10:44.285,20.79,8.39,88.6
8641,864.5,RACS_0950-50A,32,09:33:51.113,-51:35:47.9,2019-05-04 05:55:38.554,2019-05-04 06:10:44.285,21.27,8.4,88.1
8641,864.5,RACS_0950-50A,33,09:34:13.891,-50:32:53.52,2019-05-04 05:55:38.554,2019-05-04 06:10:44.285,21.21,8.37,87.5
8641,864.5,RACS_0950-50A,34,09:34:35.35,-49:29:59.3498,2019-05-04 05:55:38.554,2019-05-04 06:10:44.285,21.36,8.22,87.0
8641,864.5,RACS_0950-50A,35,09:34:55.594,-48:27:04.14,2019-05-04 05:55:38.554,2019-05-04 06:10:44.285,21.62,8.19,86.5
8641,864.5,RACS_1002-43A,0,09:59:54.185,-43:20:43.1902,2019-05-04 06:10:54.221,2019-05-04 06:26:19.910,24.67,8.23,82.6
8641,864.5,RACS_1002-43A,1,10:05:40.697,-43:20:43.1902,2019-05-04 06:10:54.221,2019-05-04 06:26:19.910,25.65,8.08,81.5
8641,864.5,RACS_1002-43A,2,09:59:51.106,-44:23:42.9,2019-05-04 06:10:54.221,2019-05-04 06:26:19.910,24.27,8.24,83.0
8641,864.5,RACS_1002-43A,3,10:05:43.776,-44:23:42.9,2019-05-04 06:10:54.221,2019-05-04 06:26:19.910,25.32,8.24,81.9
8641,864.5,RACS_1002-43A,4,09:54:16.471,-42:16:37.92,2019-05-04 06:10:54.221,2019-05-04 06:26:19.910,23.98,8.12,83.1
8641,864.5,RACS_1002-43A,5,09:59:57.103,-42:17:42.86,2019-05-04 06:10:54.221,2019-05-04 06:26:19.910,25.12,8.22,82.3
8641,864.5,RACS_1002-43A,6,10:05:37.778,-42:17:42.86,2019-05-04 06:10:54.221,2019-05-04 06:26:19.910,26.04,8.06,81.4
8641,864.5,RACS_1002-43A,7,10:11:18.41,-42:16:37.92,2019-05-04 06:10:54.221,2019-05-04 06:26:19.910,27.21,8.07,80.4
8641,864.5,RACS_1002-43A,8,10:11:27.158,-43:19:37.16,2019-05-04 06:10:54.221,2019-05-04 06:26:19.910,26.59,8.01,80.4
8641,864.5,RACS_1002-43A,9,10:11:36.391,-44:22:35.6902,2019-05-04 06:10:54.221,2019-05-04 06:26:19.910,26.11,8.01,80.7
8641,864.5,RACS_1002-43A,10,10:11:46.145,-45:25:34.7498,2019-05-04 06:10:54.221,2019-05-04 06:26:19.910,26.14,8.12,81.4
8641,864.5,RACS_1002-43A,11,10:05:47.028,-45:26:43.22,2019-05-04 06:10:54.221,2019-05-04 06:26:19.910,25.19,8.26,82.4
8641,864.5,RACS_1002-43A,12,09:59:47.854,-45:26:43.22,2019-05-04 06:10:54.221,2019-05-04 06:26:19.910,23.9,8.27,83.4
8641,864.5,RACS_1002-43A,13,09:53:48.739,-45:25:34.7498,2019-05-04 06:10:54.221,2019-05-04 06:26:19.910,22.97,8.21,84.5
8641,864.5,RACS_1002-43A,14,09:53:58.49,-44:22:35.6902,2019-05-04 06:10:54.221,2019-05-04 06:26:19.910,23.32,8.26,84.0
8641,864.5,RACS_1002-43A,15,09:54:07.723,-43:19:37.16,2019-05-04 06:10:54.221,2019-05-04 06:26:19.910,23.71,8.26,83.6
8641,864.5,RACS_1002-43A,16,09:48:49.776,-41:11:28.86,2019-05-04 06:10:54.221,2019-05-04 06:26:19.910,23.61,8.25,83.7
8641,864.5,RACS_1002-43A,17,09:54:24.768,-41:13:36.7,2019-05-04 06:10:54.221,2019-05-04 06:26:19.910,24.61,8.07,83.0
8641,864.5,RACS_1002-43A,18,09:59:59.87,-41:14:40.6,2019-05-04 06:10:54.221,2019-05-04 06:26:19.910,25.62,8.19,82.0
8641,864.5,RACS_1002-43A,19,10:05:35.011,-41:14:40.6,2019-05-04 06:10:54.221,2019-05-04 06:26:19.910,26.98,8.47,84.6
8641,864.5,RACS_1002-43A,20,10:11:10.114,-41:13:36.7,2019-05-04 06:10:54.221,2019-05-04 06:26:19.910,40.08,7.59,79.2
8641,864.5,RACS_1002-43A,21,10:16:45.106,-41:11:28.86,2019-05-04 06:10:54.221,2019-05-04 06:26:19.910,28.89,7.78,79.1
8641,864.5,RACS_1002-43A,22,10:16:58.918,-42:14:28.0702,2019-05-04 06:10:54.221,2019-05-04 06:26:19.910,29.01,8.32,82.8
8641,864.5,RACS_1002-43A,23,10:17:13.481,-43:17:25.1498,2019-05-04 06:10:54.221,2019-05-04 06:26:19.910,28.51,8.57,83.0
8641,864.5,RACS_1002-43A,24,10:17:28.85,-44:20:21.34,2019-05-04 06:10:54.221,2019-05-04 06:26:19.910,28.05,8.56,83.3
8641,864.5,RACS_1002-43A,25,10:17:45.082,-45:23:17.84,2019-05-04 06:10:54.221,2019-05-04 06:26:19.910,26.95,8.13,80.1
8641,864.5,RACS_1002-43A,26,10:18:02.244,-46:26:16.0102,2019-05-04 06:10:54.221,2019-05-04 06:26:19.910,26.38,7.96,80.3
8641,864.5,RACS_1002-43A,27,10:11:56.455,-46:28:35.62,2019-05-04 06:10:54.221,2019-05-04 06:26:19.910,25.77,8.09,81.7
8641,864.5,RACS_1002-43A,28,10:05:50.467,-46:29:45.42,2019-05-04 06:10:54.221,2019-05-04 06:26:19.910,24.93,8.22,82.9
8641,864.5,RACS_1002-43A,29,09:59:44.414,-46:29:45.42,2019-05-04 06:10:54.221,2019-05-04 06:26:19.910,23.61,8.25,83.9
8641,864.5,RACS_1002-43A,30,09:53:38.426,-46:28:35.62,2019-05-04 06:10:54.221,2019-05-04 06:26:19.910,22.65,8.31,84.9
8641,864.5,RACS_1002-43A,31,09:47:32.638,-46:26:16.0102,2019-05-04 06:10:54.221,2019-05-04 06:26:19.910,21.82,8.31,85.9
8641,864.5,RACS_1002-43A,32,09:47:49.8,-45:23:17.84,2019-05-04 06:10:54.221,2019-05-04 06:26:19.910,22.4,8.33,85.6
8641,864.5,RACS_1002-43A,33,09:48:06.031,-44:20:21.34,2019-05-04 06:10:54.221,2019-05-04 06:26:19.910,22.45,8.29,85.0
8641,864.5,RACS_1002-43A,34,09:48:21.401,-43:17:25.1498,2019-05-04 06:10:54.221,2019-05-04 06:26:19.910,22.7,8.13,84.8
8641,864.5,RACS_1002-43A,35,09:48:35.964,-42:14:28.0702,2019-05-04 06:10:54.221,2019-05-04 06:26:19.910,23.09,8.11,84.3
8641,864.5,RACS_1014-56A,0,10:10:23.023,-55:46:39.94,2019-05-04 11:51:18.403,2019-05-04 12:06:14.198,11.66,9.26,19.2
8641,864.5,RACS_1014-56A,1,10:17:51.094,-55:46:39.94,2019-05-04 11:51:18.403,2019-05-04 12:06:14.198,11.44,9.21,16.6
8641,864.5,RACS_1014-56A,2,10:10:16.781,-56:49:39.4,2019-05-04 11:51:18.403,2019-05-04 12:06:14.198,11.8,9.25,18.6
8641,864.5,RACS_1014-56A,3,10:17:57.336,-56:49:39.4,2019-05-04 11:51:18.403,2019-05-04 12:06:14.198,11.74,9.28,15.4
8641,864.5,RACS_1014-56A,4,10:03:12.708,-54:41:59.96,2019-05-04 11:51:18.403,2019-05-04 12:06:14.198,11.43,9.17,23.5
8641,864.5,RACS_1014-56A,5,10:10:28.865,-54:43:39.7898,2019-05-04 11:51:18.403,2019-05-04 12:06:14.198,11.55,9.28,20.1
8641,864.5,RACS_1014-56A,6,10:17:45.252,-54:43:39.7898,2019-05-04 11:51:18.403,2019-05-04 12:06:14.198,11.44,9.28,15.1
8641,864.5,RACS_1014-56A,7,10:25:01.409,-54:41:59.96,2019-05-04 11:51:18.403,2019-05-04 12:06:14.198,11.39,9.28,12.2
8641,864.5,RACS_1014-56A,8,10:25:18.912,-55:44:57.48,2019-05-04 11:51:18.403,2019-05-04 12:06:14.198,11.38,9.23,13.3
8641,864.5,RACS_1014-56A,9,10:25:37.61,-56:47:54.1,2019-05-04 11:51:18.403,2019-05-04 12:06:14.198,11.51,9.22,12.4
8641,864.5,RACS_1014-56A,10,10:25:57.629,-57:50:51.1102,2019-05-04 11:51:18.403,2019-05-04 12:06:14.198,11.78,9.1,8.7
8641,864.5,RACS_1014-56A,11,10:18:04.02,-57:52:39.5,2019-05-04 11:51:18.403,2019-05-04 12:06:14.198,11.91,9.23,13.2
8641,864.5,RACS_1014-56A,12,10:10:10.097,-57:52:39.5,2019-05-04 11:51:18.403,2019-05-04 12:06:14.198,11.95,9.24,17.9
8641,864.5,RACS_1014-56A,13,10:02:16.488,-57:50:51.1102,2019-05-04 11:51:18.403,2019-05-04 12:06:14.198,11.96,9.14,21.1
8641,864.5,RACS_1014-56A,14,10:02:36.506,-56:47:54.1,2019-05-04 11:51:18.403,2019-05-04 12:06:14.198,11.86,9.22,21.5
8641,864.5,RACS_1014-56A,15,10:02:55.205,-55:44:57.48,2019-05-04 11:51:18.403,2019-05-04 12:06:14.198,11.72,9.23,22.1
8641,864.5,RACS_1014-56A,16,09:56:24.516,-53:35:45.64,2019-05-04 11:51:18.403,2019-05-04 12:06:14.198,11.53,9.22,26.6
8641,864.5,RACS_1014-56A,17,10:03:29.122,-53:39:00.32,2019-05-04 11:51:18.403,2019-05-04 12:06:14.198,11.4,9.11,24.8
8641,864.5,RACS_1014-56A,18,10:10:34.344,-53:40:37.7,2019-05-04 11:51:18.403,2019-05-04 12:06:14.198,11.42,9.27,21.0
8641,864.5,RACS_1014-56A,19,10:17:39.773,-53:40:37.7,2019-05-04 11:51:18.403,2019-05-04 12:06:14.198,12.54,8.9,12.1
8641,864.5,RACS_1014-56A,20,10:24:44.995,-53:39:00.32,2019-05-04 11:51:18.403,2019-05-04 12:06:14.198,14.73,9.48,-37.8
8641,864.5,RACS_1014-56A,21,10:31:49.601,-53:35:45.64,2019-05-04 11:51:18.403,2019-05-04 12:06:14.198,10.96,9.1,11.7
8641,864.5,RACS_1014-56A,22,10:32:16.884,-54:38:40.42,2019-05-04 11:51:18.403,2019-05-04 12:06:14.198,12.57,8.77,5.9
8641,864.5,RACS_1014-56A,23,10:32:45.974,-55:41:32.68,2019-05-04 11:51:18.403,2019-05-04 12:06:14.198,12.91,8.99,6.6
8641,864.5,RACS_1014-56A,24,10:33:17.045,-56:44:23.64,2019-05-04 11:51:18.403,2019-05-04 12:06:14.198,13.05,8.96,6.2
8641,864.5,RACS_1014-56A,25,10:33:50.299,-57:47:14.46,2019-05-04 11:51:18.403,2019-05-04 12:06:14.198,11.8,9.32,8.2
8641,864.5,RACS_1014-56A,26,10:34:25.97,-58:50:06.4,2019-05-04 11:51:18.403,2019-05-04 12:06:14.198,11.72,9.15,7.9
8641,864.5,RACS_1014-56A,27,10:26:19.104,-58:53:49.7,2019-05-04 11:51:18.403,2019-05-04 12:06:14.198,12.04,9.25,8.3
8641,864.5,RACS_1014-56A,28,10:18:11.191,-58:55:41.4502,2019-05-04 11:51:18.403,2019-05-04 12:06:14.198,12.08,9.23,11.6
8641,864.5,RACS_1014-56A,29,10:10:02.926,-58:55:41.4502,2019-05-04 11:51:18.403,2019-05-04 12:06:14.198,12.05,9.19,16.1
8641,864.5,RACS_1014-56A,30,10:01:55.013,-58:53:49.7,2019-05-04 11:51:18.403,2019-05-04 12:06:14.198,12.14,9.19,20.3
8641,864.5,RACS_1014-56A,31,09:53:48.146,-58:50:06.4,2019-05-04 11:51:18.403,2019-05-04 12:06:14.198,12.19,9.13,23.3
8641,864.5,RACS_1014-56A,32,09:54:23.815,-57:47:14.46,2019-05-04 11:51:18.403,2019-05-04 12:06:14.198,12.12,9.22,22.4
8641,864.5,RACS_1014-56A,33,09:54:57.072,-56:44:23.64,2019-05-04 11:51:18.403,2019-05-04 12:06:14.198,11.92,9.19,24.4
8641,864.5,RACS_1014-56A,34,09:55:28.142,-55:41:32.68,2019-05-04 11:51:18.403,2019-05-04 12:06:14.198,11.68,9.03,24.9
8641,864.5,RACS_1014-56A,35,09:55:57.233,-54:38:40.42,2019-05-04 11:51:18.403,2019-05-04 12:06:14.198,11.54,9.05,25.7
8641,864.5,RACS_1027-50A,0,10:24:27.262,-49:34:05.12,2019-05-04 06:42:05.472,2019-05-04 06:57:11.203,21.87,8.37,86.3
8641,864.5,RACS_1027-50A,1,10:30:55.814,-49:34:05.12,2019-05-04 06:42:05.472,2019-05-04 06:57:11.203,22.56,8.19,84.9
8641,864.5,RACS_1027-50A,2,10:24:22.956,-50:37:04.7302,2019-05-04 06:42:05.472,2019-05-04 06:57:11.203,21.63,8.35,86.8
8641,864.5,RACS_1027-50A,3,10:31:00.12,-50:37:04.7302,2019-05-04 06:42:05.472,2019-05-04 06:57:11.203,22.46,8.35,85.6
8641,864.5,RACS_1027-50A,4,10:18:10.992,-48:29:44.5898,2019-05-04 06:42:05.472,2019-05-04 06:57:11.203,21.18,8.23,86.7
8641,864.5,RACS_1027-50A,5,10:24:31.32,-48:31:04.84,2019-05-04 06:42:05.472,2019-05-04 06:57:11.203,22.11,8.34,85.8
8641,864.5,RACS_1027-50A,6,10:30:51.756,-48:31:04.84,2019-05-04 06:42:05.472,2019-05-04 06:57:11.203,23.08,8.28,84.7
8641,864.5,RACS_1027-50A,7,10:37:12.084,-48:29:44.5898,2019-05-04 06:42:05.472,2019-05-04 06:57:11.203,24.0,8.27,83.6
8641,864.5,RACS_1027-50A,8,10:37:24.252,-49:32:43.1902,2019-05-04 06:42:05.472,2019-05-04 06:57:11.203,23.51,8.2,83.7
8641,864.5,RACS_1027-50A,9,10:37:37.152,-50:35:40.9898,2019-05-04 06:42:05.472,2019-05-04 06:57:11.203,23.25,8.21,84.1
8641,864.5,RACS_1027-50A,10,10:37:50.849,-51:38:39.26,2019-05-04 06:42:05.472,2019-05-04 06:57:11.203,23.54,8.31,84.9
8641,864.5,RACS_1027-50A,11,10:31:04.69,-51:40:04.94,2019-05-04 06:42:05.472,2019-05-04 06:57:11.203,22.51,8.35,86.2
8641,864.5,RACS_1027-50A,12,10:24:18.386,-51:40:04.94,2019-05-04 06:42:05.472,2019-05-04 06:57:11.203,21.43,8.38,87.3
8641,864.5,RACS_1027-50A,13,10:17:32.227,-51:38:39.26,2019-05-04 06:42:05.472,2019-05-04 06:57:11.203,20.64,8.34,88.7
8641,864.5,RACS_1027-50A,14,10:17:45.924,-50:35:40.9898,2019-05-04 06:42:05.472,2019-05-04 06:57:11.203,20.87,8.38,88.0
8641,864.5,RACS_1027-50A,15,10:17:58.824,-49:32:43.1902,2019-05-04 06:42:05.472,2019-05-04 06:57:11.203,21.09,8.39,87.5
8641,864.5,RACS_1027-50A,16,10:12:10.099,-47:24:06.62,2019-05-04 06:42:05.472,2019-05-04 06:57:11.203,20.8,8.32,87.5
8641,864.5,RACS_1027-50A,17,10:18:22.483,-47:26:43.98,2019-05-04 06:42:05.472,2019-05-04 06:57:11.203,21.4,8.21,86.6
8641,864.5,RACS_1027-50A,18,10:24:35.155,-47:28:02.64,2019-05-04 06:42:05.472,2019-05-04 06:57:11.203,22.38,8.33,85.3
8641,864.5,RACS_1027-50A,19,10:30:47.921,-47:28:02.64,2019-05-04 06:42:05.472,2019-05-04 06:57:11.203,23.76,8.58,88.5
8641,864.5,RACS_1027-50A,20,10:37:00.593,-47:26:43.98,2019-05-04 06:42:05.472,2019-05-04 06:57:11.203,35.53,7.62,81.1
8641,864.5,RACS_1027-50A,21,10:43:12.977,-47:24:06.62,2019-05-04 06:42:05.472,2019-05-04 06:57:11.203,25.07,8.0,81.9
8641,864.5,RACS_1027-50A,22,10:43:32.098,-48:27:04.14,2019-05-04 06:42:05.472,2019-05-04 06:57:11.203,25.64,8.43,86.4
8641,864.5,RACS_1027-50A,23,10:43:52.342,-49:29:59.3498,2019-05-04 06:42:05.472,2019-05-04 06:57:11.203,25.35,8.7,86.8
8641,864.5,RACS_1027-50A,24,10:44:13.8,-50:32:53.52,2019-05-04 06:42:05.472,2019-05-04 06:57:11.203,25.14,8.67,87.1
8641,864.5,RACS_1027-50A,25,10:44:36.578,-51:35:47.9,2019-05-04 06:42:05.472,2019-05-04 06:57:11.203,24.14,8.38,83.4
8641,864.5,RACS_1027-50A,26,10:45:00.797,-52:38:43.7302,2019-05-04 06:42:05.472,2019-05-04 06:57:11.203,23.72,8.21,83.6
8641,864.5,RACS_1027-50A,27,10:38:05.41,-52:41:39.26,2019-05-04 06:42:05.472,2019-05-04 06:57:11.203,23.39,8.31,85.3
8641,864.5,RACS_1027-50A,28,10:31:09.547,-52:43:07.0702,2019-05-04 06:42:05.472,2019-05-04 06:57:11.203,22.49,8.3,86.7
8641,864.5,RACS_1027-50A,29,10:24:13.529,-52:43:07.0702,2019-05-04 06:42:05.472,2019-05-04 06:57:11.203,21.35,8.32,88.0
8641,864.5,RACS_1027-50A,30,10:17:17.666,-52:41:39.26,2019-05-04 06:42:05.472,2019-05-04 06:57:11.203,20.52,8.42,89.2
8641,864.5,RACS_1027-50A,31,10:10:22.279,-52:38:43.7302,2019-05-04 06:42:05.472,2019-05-04 06:57:11.203,19.83,8.43,-89.5
8641,864.5,RACS_1027-50A,32,10:10:46.498,-51:35:47.9,2019-05-04 06:42:05.472,2019-05-04 06:57:11.203,20.24,8.41,-90.0
8641,864.5,RACS_1027-50A,33,10:11:09.276,-50:32:53.52,2019-05-04 06:42:05.472,2019-05-04 06:57:11.203,20.16,8.4,89.3
8641,864.5,RACS_1027-50A,34,10:11:30.734,-49:29:59.3498,2019-05-04 06:42:05.472,2019-05-04 06:57:11.203,20.26,8.24,88.8
8641,864.5,RACS_1027-50A,35,10:11:50.978,-48:27:04.14,2019-05-04 06:42:05.472,2019-05-04 06:57:11.203,20.49,8.22,88.2
8641,864.5,RACS_1036-43A,0,10:33:23.489,-43:20:43.1902,2019-05-04 06:57:21.139,2019-05-04 07:12:26.870,22.61,8.3,84.8
8641,864.5,RACS_1036-43A,1,10:39:09.998,-43:20:43.1902,2019-05-04 06:57:21.139,2019-05-04 07:12:26.870,23.35,8.16,83.7
8641,864.5,RACS_1036-43A,2,10:33:20.41,-44:23:42.9,2019-05-04 06:57:21.139,2019-05-04 07:12:26.870,22.29,8.29,85.2
8641,864.5,RACS_1036-43A,3,10:39:13.078,-44:23:42.9,2019-05-04 06:57:21.139,2019-05-04 07:12:26.870,23.15,8.27,84.2
8641,864.5,RACS_1036-43A,4,10:27:45.775,-42:16:37.92,2019-05-04 06:57:21.139,2019-05-04 07:12:26.870,21.97,8.18,85.2
8641,864.5,RACS_1036-43A,5,10:33:26.407,-42:17:42.86,2019-05-04 06:57:21.139,2019-05-04 07:12:26.870,22.94,8.28,84.4
8641,864.5,RACS_1036-43A,6,10:39:07.08,-42:17:42.86,2019-05-04 06:57:21.139,2019-05-04 07:12:26.870,23.9,8.2,83.6
8641,864.5,RACS_1036-43A,7,10:44:47.714,-42:16:37.92,2019-05-04 06:57:21.139,2019-05-04 07:12:26.870,24.89,8.19,82.7
8641,864.5,RACS_1036-43A,8,10:44:56.462,-43:19:37.16,2019-05-04 06:57:21.139,2019-05-04 07:12:26.870,24.33,8.14,82.7
8641,864.5,RACS_1036-43A,9,10:45:05.695,-44:22:35.6902,2019-05-04 06:57:21.139,2019-05-04 07:12:26.870,23.98,8.13,83.1
8641,864.5,RACS_1036-43A,10,10:45:15.446,-45:25:34.7498,2019-05-04 06:57:21.139,2019-05-04 07:12:26.870,24.12,8.25,83.8
8641,864.5,RACS_1036-43A,11,10:39:16.332,-45:26:43.22,2019-05-04 06:57:21.139,2019-05-04 07:12:26.870,23.11,8.31,84.8
8641,864.5,RACS_1036-43A,12,10:33:17.158,-45:26:43.22,2019-05-04 06:57:21.139,2019-05-04 07:12:26.870,22.01,8.32,85.6
8641,864.5,RACS_1036-43A,13,10:27:18.041,-45:25:34.7498,2019-05-04 06:57:21.139,2019-05-04 07:12:26.870,21.22,8.27,86.8
8641,864.5,RACS_1036-43A,14,10:27:27.794,-44:22:35.6902,2019-05-04 06:57:21.139,2019-05-04 07:12:26.870,21.5,8.32,86.2
8641,864.5,RACS_1036-43A,15,10:27:37.025,-43:19:37.16,2019-05-04 06:57:21.139,2019-05-04 07:12:26.870,21.79,8.31,85.8
8641,864.5,RACS_1036-43A,16,10:22:19.08,-41:11:28.86,2019-05-04 06:57:21.139,2019-05-04 07:12:26.870,21.65,8.26,85.9
8641,864.5,RACS_1036-43A,17,10:27:54.072,-41:13:36.7,2019-05-04 06:57:21.139,2019-05-04 07:12:26.870,22.48,8.13,85.1
8641,864.5,RACS_1036-43A,18,10:33:29.174,-41:14:40.6,2019-05-04 06:57:21.139,2019-05-04 07:12:26.870,23.33,8.26,84.1
8641,864.5,RACS_1036-43A,19,10:39:04.313,-41:14:40.6,2019-05-04 06:57:21.139,2019-05-04 07:12:26.870,24.45,8.65,87.3
8641,864.5,RACS_1036-43A,20,10:44:39.418,-41:13:36.7,2019-05-04 06:57:21.139,2019-05-04 07:12:26.870,36.01,7.64,81.6
8641,864.5,RACS_1036-43A,21,10:50:14.407,-41:11:28.86,2019-05-04 06:57:21.139,2019-05-04 07:12:26.870,25.99,7.84,81.4
8641,864.5,RACS_1036-43A,22,10:50:28.222,-42:14:28.0702,2019-05-04 06:57:21.139,2019-05-04 07:12:26.870,26.3,8.36,85.5
8641,864.5,RACS_1036-43A,23,10:50:42.785,-43:17:25.1498,2019-05-04 06:57:21.139,2019-05-04 07:12:26.870,25.93,8.57,85.7
8641,864.5,RACS_1036-43A,24,10:50:58.154,-44:20:21.34,2019-05-04 06:57:21.139,2019-05-04 07:12:26.870,25.6,8.59,86.0
8641,864.5,RACS_1036-43A,25,10:51:14.386,-45:23:17.84,2019-05-04 06:57:21.139,2019-05-04 07:12:26.870,24.79,8.28,82.5
8641,864.5,RACS_1036-43A,26,10:51:31.548,-46:26:16.0102,2019-05-04 06:57:21.139,2019-05-04 07:12:26.870,24.32,8.1,82.7
8641,864.5,RACS_1036-43A,27,10:45:25.759,-46:28:35.62,2019-05-04 06:57:21.139,2019-05-04 07:12:26.870,23.86,8.26,84.2
8641,864.5,RACS_1036-43A,28,10:39:19.771,-46:29:45.42,2019-05-04 06:57:21.139,2019-05-04 07:12:26.870,22.95,8.25,85.3
8641,864.5,RACS_1036-43A,29,10:33:13.718,-46:29:45.42,2019-05-04 06:57:21.139,2019-05-04 07:12:26.870,21.79,8.26,86.2
8641,864.5,RACS_1036-43A,30,10:27:07.73,-46:28:35.62,2019-05-04 06:57:21.139,2019-05-04 07:12:26.870,20.98,8.34,87.2
8641,864.5,RACS_1036-43A,31,10:21:01.939,-46:26:16.0102,2019-05-04 06:57:21.139,2019-05-04 07:12:26.870,20.28,8.35,88.2
8641,864.5,RACS_1036-43A,32,10:21:19.102,-45:23:17.84,2019-05-04 06:57:21.139,2019-05-04 07:12:26.870,20.77,8.35,87.9
8641,864.5,RACS_1036-43A,33,10:21:35.335,-44:20:21.34,2019-05-04 06:57:21.139,2019-05-04 07:12:26.870,20.76,8.32,87.2
8641,864.5,RACS_1036-43A,34,10:21:50.702,-43:17:25.1498,2019-05-04 06:57:21.139,2019-05-04 07:12:26.870,20.93,8.16,87.0
8641,864.5,RACS_1036-43A,35,10:22:05.268,-42:14:28.0702,2019-05-04 06:57:21.139,2019-05-04 07:12:26.870,21.24,8.13,86.6
8641,864.5,RACS_1104-50A,0,11:01:22.646,-49:34:05.12,2019-05-04 07:12:36.893,2019-05-04 07:27:52.560,22.67,8.34,85.2
8641,864.5,RACS_1104-50A,1,11:07:51.199,-49:34:05.12,2019-05-04 07:12:36.893,2019-05-04 07:27:52.560,23.45,8.21,83.8
8641,864.5,RACS_1104-50A,2,11:01:18.341,-50:37:04.7302,2019-05-04 07:12:36.893,2019-05-04 07:27:52.560,22.41,8.34,85.7
8641,864.5,RACS_1104-50A,3,11:07:55.505,-50:37:04.7302,2019-05-04 07:12:36.893,2019-05-04 07:27:52.560,23.32,8.36,84.4
8641,864.5,RACS_1104-50A,4,10:55:06.377,-48:29:44.5898,2019-05-04 07:12:36.893,2019-05-04 07:27:52.560,21.97,8.23,85.6
8641,864.5,RACS_1104-50A,5,11:01:26.705,-48:31:04.84,2019-05-04 07:12:36.893,2019-05-04 07:27:52.560,22.96,8.35,84.7
8641,864.5,RACS_1104-50A,6,11:07:47.141,-48:31:04.84,2019-05-04 07:12:36.893,2019-05-04 07:27:52.560,24.01,8.27,83.6
